TABLE NO.  1
 NUM         CL          V2          Q           V3          KA          ETA1        ETA2        ETA3        ETA4        ETA5        EPRED       IPRED       NPDE        EWRES       DV          PRED        RES         WRES
  5.5000E+01  6.8154E+00  1.3005E+02  5.2904E+00  8.8309E+01  3.7002E+00  1.0871E+00  7.2405E-01  5.4286E-01 -9.2986E-03  3.4444E-02  5.0095E+01  2.7386E+01 -1.1423E+00 -1.0789E+00  2.1274E+01  5.0461E+01 -2.9187E+01 -9.5115E-01
  5.6000E+01  6.8154E+00  1.3005E+02  5.2904E+00  8.8309E+01  3.7002E+00  1.0871E+00  7.2405E-01  5.4286E-01 -9.2986E-03  3.4444E-02  4.4975E+01  2.5335E+01 -1.0803E+00 -9.2773E-01  2.0547E+01  4.5162E+01 -2.4615E+01 -8.3195E-01
  5.7000E+01  6.8154E+00  1.3005E+02  5.2904E+00  8.8309E+01  3.7002E+00  1.0871E+00  7.2405E-01  5.4286E-01 -9.2986E-03  3.4444E-02  4.0140E+01  2.3439E+01 -6.6404E-01 -6.5515E-01  2.0914E+01  4.0323E+01 -1.9409E+01 -6.1136E-01
  5.8000E+01  6.8154E+00  1.3005E+02  5.2904E+00  8.8309E+01  3.7002E+00  1.0871E+00  7.2405E-01  5.4286E-01 -9.2986E-03  3.4444E-02  3.1543E+01  1.9886E+01 -1.3205E+00 -1.0714E+00  1.4613E+01  3.1865E+01 -1.7252E+01 -1.1313E+00
  5.9000E+01  6.8154E+00  1.3005E+02  5.2904E+00  8.8309E+01  3.7002E+00  1.0871E+00  7.2405E-01  5.4286E-01 -9.2986E-03  3.4444E-02  2.2499E+01  1.5441E+01  7.3885E-01  7.3272E-01  1.9755E+01  2.2803E+01 -3.0484E+00  5.7528E-01
  6.0000E+01  6.8154E+00  1.3005E+02  5.2904E+00  8.8309E+01  3.7002E+00  1.0871E+00  7.2405E-01  5.4286E-01 -9.2986E-03  3.4444E-02  1.4557E+01  1.0090E+01  2.4473E-01  2.8995E-02  1.0598E+01  1.4455E+01 -3.8566E+00 -2.4422E-02
  6.5000E+01  6.2353E+00  1.3274E+02  5.7294E+00  1.0451E+02  3.0383E+00  8.9000E-01  5.8534E-01  4.0919E-01 -2.5505E-05 -5.2237E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  6.6000E+01  6.2353E+00  1.3274E+02  5.7294E+00  1.0451E+02  3.0383E+00  8.9000E-01  5.8534E-01  4.0919E-01 -2.5505E-05 -5.2237E-03  3.6290E+01  3.1603E+01  1.2265E+00  1.0712E+00  3.9120E+01  3.6754E+01  2.3664E+00  9.7625E-01
  6.7000E+01  6.2353E+00  1.3274E+02  5.7294E+00  1.0451E+02  3.0383E+00  8.9000E-01  5.8534E-01  4.0919E-01 -2.5505E-05 -5.2237E-03  4.4611E+01  3.3801E+01 -3.9434E-01 -4.8232E-01  3.1283E+01  4.6084E+01 -1.4801E+01 -6.2517E-01
  6.8000E+01  6.2353E+00  1.3274E+02  5.7294E+00  1.0451E+02  3.0383E+00  8.9000E-01  5.8534E-01  4.0919E-01 -2.5505E-05 -5.2237E-03  4.8834E+01  3.3473E+01 -1.9893E+00 -1.6993E+00  2.0274E+01  5.0741E+01 -3.0467E+01 -1.7723E+00
