TABLE NO.  2
 NUM         EPRED       IPRED       NPDE        EWRES       DV          PRED        RES         WRES
  3.5710E+03  8.6466E+02  9.1167E+02 -1.9322E+00 -1.7779E+00  5.8459E+02  8.5863E+02 -2.7404E+02 -1.7735E+00
  3.5720E+03  7.7828E+02  8.1565E+02  6.7449E-01  6.6848E-01  9.2372E+02  7.7031E+02  1.5341E+02  6.9925E-01
  3.5730E+03  6.6875E+02  6.9675E+02  3.9434E-01  1.4129E-01  7.2115E+02  6.5696E+02  6.4193E+01  1.8820E-01
  3.5740E+03  5.8646E+02  6.0660E+02  1.8339E+00  1.8366E+00  8.4537E+02  5.7197E+02  2.7340E+02  1.9426E+00
  3.5750E+03  4.5160E+02  4.5711E+02 -9.9446E-01 -8.2218E-01  3.9308E+02  4.3232E+02 -3.9245E+01 -7.3833E-01
  3.5760E+03  3.5845E+02  3.5418E+02 -1.5274E+00 -1.3038E+00  2.7125E+02  3.3604E+02 -6.4786E+01 -1.2004E+00
  3.5770E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  3.5780E+03  3.1987E+02  2.5976E+02 -1.7637E-01 -1.8597E-01  2.6320E+02  3.2067E+02 -5.7468E+01 -2.3772E-01
  3.5790E+03  3.8202E+02  3.0415E+02 -4.1789E-02 -2.3813E-01  2.9917E+02  3.9117E+02 -9.2001E+01 -3.4818E-01
  3.5800E+03  3.9624E+02  3.1125E+02 -1.0884E-01 -1.4171E-01  3.1400E+02  4.0683E+02 -9.2832E+01 -2.3416E-01
  3.5810E+03  3.6643E+02  2.8449E+02 -6.4335E-01 -5.7257E-01  2.5720E+02  3.7037E+02 -1.1317E+02 -5.2965E-01
  3.5820E+03  3.0537E+02  2.4664E+02 -4.1789E-02 -5.5151E-02  2.5558E+02  3.0603E+02 -5.0450E+01  6.2502E-03
  3.5830E+03  2.5935E+02  2.1890E+02  8.1804E-01  8.3527E-01  2.7156E+02  2.6035E+02  1.1210E+01  8.6401E-01
  3.5840E+03  1.9856E+02  1.7859E+02  0.0000E+00  0.0000E+00  0.0000E+00  2.0040E+02  0.0000E+00  0.0000E+00
  3.5850E+03  2.5648E+02  2.2535E+02 -7.0630E-01 -6.3046E-01  2.0360E+02  2.5300E+02 -4.9404E+01 -5.4671E-01
  3.5860E+03  3.3715E+02  3.0625E+02  0.0000E+00  0.0000E+00  0.0000E+00  3.3970E+02  0.0000E+00  0.0000E+00
  3.5870E+03  4.2839E+02  3.8015E+02  9.4107E-01  1.0037E+00  4.8190E+02  4.2359E+02  5.8314E+01  1.0788E+00
  3.5880E+03  4.5036E+02  4.1016E+02  0.0000E+00  0.0000E+00  0.0000E+00  4.5325E+02  0.0000E+00  0.0000E+00
  3.5890E+03  5.5146E+02  5.0243E+02  0.0000E+00  0.0000E+00  0.0000E+00  5.5437E+02  0.0000E+00  0.0000E+00
  3.5900E+03  9.2068E+02  7.9260E+02  4.5840E-01  4.0903E-01  8.9062E+02  9.3378E+02 -4.3159E+01  3.3779E-01
  3.5910E+03  6.4400E+02  5.8674E+02  0.0000E+00  0.0000E+00  0.0000E+00  6.4651E+02  0.0000E+00  0.0000E+00
  3.5920E+03  7.2132E+02  6.5797E+02  0.0000E+00  0.0000E+00  0.0000E+00  7.2296E+02  0.0000E+00  0.0000E+00
  3.5930E+03  1.0769E+03  9.4105E+02  4.9585E-01  5.1266E-01  1.0723E+03  1.0868E+03 -1.4530E+01  4.5132E-01
  3.5940E+03  7.8818E+02  7.1956E+02  0.0000E+00  0.0000E+00  0.0000E+00  7.8849E+02  0.0000E+00  0.0000E+00
  3.5950E+03  8.5227E+02  7.7796E+02  0.0000E+00  0.0000E+00  0.0000E+00  8.5092E+02  0.0000E+00  0.0000E+00
  3.5960E+03  1.2149E+03  1.0597E+03 -6.9562E-01 -6.9617E-01  9.0088E+02  1.2234E+03 -3.2256E+02 -7.2472E-01
  3.5970E+03  9.0438E+02  8.2607E+02  0.0000E+00  0.0000E+00  0.0000E+00  9.0103E+02  0.0000E+00  0.0000E+00
  3.5980E+03  9.5132E+02  8.6901E+02  0.0000E+00  0.0000E+00  0.0000E+00  9.4569E+02  0.0000E+00  0.0000E+00
  3.5990E+03  1.2833E+03  1.1360E+03 -3.4956E-01 -3.5308E-01  1.0529E+03  1.2823E+03 -2.2939E+02 -3.7443E-01
  3.6000E+03  9.9624E+02  9.0971E+02  0.0000E+00  0.0000E+00  0.0000E+00  9.8816E+02  0.0000E+00  0.0000E+00
  3.6010E+03  1.3508E+03  1.1825E+03 -1.1750E+00 -1.0569E+00  8.9757E+02  1.3516E+03 -4.5401E+02 -1.0600E+00
  3.6020E+03  1.3283E+03  1.1621E+03 -1.2265E+00 -1.2141E+00  8.3744E+02  1.3259E+03 -4.8849E+02 -1.2026E+00
  3.6030E+03  1.3283E+03  1.1621E+03  1.1423E+00  1.0155E+00  1.4505E+03  1.3259E+03  1.2457E+02  1.0199E+00
  3.6040E+03  1.3121E+03  1.1492E+03 -1.4051E+00 -1.3045E+00  8.0251E+02  1.3079E+03 -5.0535E+02 -1.2871E+00
  3.6050E+03  1.1921E+03  1.0635E+03  5.8521E-02  3.2340E-02  1.0648E+03  1.1822E+03 -1.1743E+02  5.9780E-02
  3.6060E+03  1.1123E+03  1.0058E+03 -1.1585E+00 -1.1820E+00  7.1616E+02  1.1021E+03 -3.8598E+02 -1.1669E+00
  3.6070E+03  1.0805E+03  9.8146E+02 -2.9674E-01 -4.6916E-01  8.5628E+02  1.0702E+03 -2.1395E+02 -4.5207E-01
  3.6080E+03  9.8563E+02  9.0276E+02  1.6781E+00  1.9686E+00  1.2806E+03  9.7392E+02  3.0668E+02  2.0059E+00
  3.6090E+03  8.4505E+02  7.7342E+02  1.1264E+00  1.0675E+00  9.3268E+02  8.2898E+02  1.0370E+02  1.1243E+00
  3.6100E+03  7.4708E+02  6.8269E+02  1.0884E-01 -7.9123E-02  6.3871E+02  7.2774E+02 -8.9031E+01 -2.0185E-02
  3.6110E+03  5.7823E+02  5.2716E+02 -1.7132E+00 -1.5856E+00  2.9907E+02  5.5265E+02 -2.5358E+02 -1.5342E+00
  3.6120E+03  4.5871E+02  4.1603E+02  1.3408E+00  1.4227E+00  5.3332E+02  4.2902E+02  1.0430E+02  1.6595E+00
  3.6130E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  3.6140E+03  2.2904E+02  2.3073E+02  1.2816E+00  1.1419E+00  2.7004E+02  2.3016E+02  3.9877E+01  1.0209E+00
  3.6150E+03  2.7329E+02  2.4809E+02 -1.6134E+00 -1.4173E+00  1.6068E+02  2.7632E+02 -1.1564E+02 -1.5515E+00
  3.6160E+03  2.9428E+02  2.4595E+02  8.3652E-02  1.0276E-01  2.5368E+02  2.9584E+02 -4.2159E+01  6.4020E-03
  3.6170E+03  2.8046E+02  2.1218E+02 -4.3991E-01 -5.7231E-01  1.8884E+02  2.7270E+02 -8.3857E+01 -4.9812E-01
  3.6180E+03  2.3367E+02  1.7886E+02  7.8350E-01  7.3669E-01  2.2234E+02  2.2450E+02 -2.1583E+00  8.7195E-01
  3.6190E+03  1.9927E+02  1.5683E+02 -5.9277E-01 -5.9002E-01  1.3876E+02  1.9205E+02 -5.3294E+01 -5.3194E-01
  3.6200E+03  1.5085E+02  1.2379E+02  7.2791E-01  7.8654E-01  1.5202E+02  1.4668E+02  5.3384E+00  8.3853E-01
  3.6210E+03  1.5077E+02  1.2373E+02  0.0000E+00  0.0000E+00  0.0000E+00  1.4660E+02  0.0000E+00  0.0000E+00
  3.6220E+03  2.5293E+02  2.0571E+02  0.0000E+00  0.0000E+00  0.0000E+00  2.4510E+02  0.0000E+00  0.0000E+00
  3.6230E+03  3.4503E+02  3.1726E+02  1.0083E+00  1.0840E+00  3.8698E+02  3.3340E+02  5.3577E+01  1.2082E+00
  3.6240E+03  3.3522E+02  2.6809E+02  0.0000E+00  0.0000E+00  0.0000E+00  3.2382E+02  0.0000E+00  0.0000E+00
  3.6250E+03  4.0870E+02  3.2105E+02  0.0000E+00  0.0000E+00  0.0000E+00  3.9364E+02  0.0000E+00  0.0000E+00
  3.6260E+03  6.5481E+02  5.5479E+02 -4.9585E-01 -4.7924E-01  4.9410E+02  6.4273E+02 -1.4863E+02 -5.4148E-01
  3.6270E+03  4.7617E+02  3.6792E+02  0.0000E+00  0.0000E+00  0.0000E+00  4.5729E+02  0.0000E+00  0.0000E+00
  3.6280E+03  5.3222E+02  4.0481E+02  0.0000E+00  0.0000E+00  0.0000E+00  5.0956E+02  0.0000E+00  0.0000E+00
  3.6290E+03  7.7743E+02  6.3728E+02  3.4069E-01  2.9476E-01  6.9742E+02  7.5778E+02 -6.0359E+01  2.6634E-01
  3.6300E+03  5.8062E+02  4.3478E+02  0.0000E+00  0.0000E+00  0.0000E+00  5.5407E+02  0.0000E+00  0.0000E+00
  3.6310E+03  6.2737E+02  4.6316E+02  0.0000E+00  0.0000E+00  0.0000E+00  5.9675E+02  0.0000E+00  0.0000E+00
  3.6320E+03  8.9307E+02  6.7024E+02 -1.1585E+00 -1.0507E+00  5.2295E+02  8.6075E+02 -3.3780E+02 -1.0635E+00
  3.6330E+03  6.6511E+02  4.8432E+02  0.0000E+00  0.0000E+00  0.0000E+00  6.3051E+02  0.0000E+00  0.0000E+00
  3.6340E+03  6.9918E+02  5.0248E+02  0.0000E+00  0.0000E+00  0.0000E+00  6.6056E+02  0.0000E+00  0.0000E+00
  3.6350E+03  9.6264E+02  7.0695E+02  2.8802E-01  1.9736E-01  8.0361E+02  9.2200E+02 -1.1839E+02  2.4598E-01
  3.6360E+03  7.3198E+02  5.1992E+02  0.0000E+00  0.0000E+00  0.0000E+00  6.8932E+02  0.0000E+00  0.0000E+00
  3.6370E+03  9.9485E+02  7.2467E+02  3.7634E-01  3.2887E-01  8.5467E+02  9.5046E+02 -9.5787E+01  3.8967E-01
  3.6380E+03  9.8900E+02  7.1613E+02 -1.3830E+00 -1.4327E+00  4.8547E+02  9.4299E+02 -4.5752E+02 -1.4431E+00
  3.6390E+03  9.8736E+02  7.1407E+02  6.6893E-02  5.3760E-02  7.8876E+02  9.4098E+02 -1.5222E+02  1.1429E-01
  3.6400E+03  9.6972E+02  6.9562E+02 -5.7297E-01 -6.2510E-01  6.3364E+02  9.2056E+02 -2.8692E+02 -5.8368E-01
  3.6410E+03  8.8980E+02  6.3297E+02  5.7297E-01  6.0965E-01  8.0207E+02  8.3856E+02 -3.6493E+01  7.2598E-01
  3.6420E+03  8.1904E+02  5.8065E+02  6.6893E-02 -1.2608E-01  6.0761E+02  7.7053E+02 -1.6292E+02 -6.6046E-02
  3.6430E+03  8.1682E+02  5.7896E+02 -2.4473E-01 -2.6907E-01  5.8140E+02  7.6840E+02 -1.8700E+02 -2.1826E-01
  3.6440E+03  7.2578E+02  5.0490E+02 -9.9446E-01 -1.0139E+00  3.9169E+02  6.7968E+02 -2.8799E+02 -1.0203E+00
  3.6450E+03  6.1520E+02  4.0464E+02 -3.9434E-01 -3.8147E-01  3.9052E+02  5.6886E+02 -1.7834E+02 -3.3793E-01
  3.6460E+03  5.4276E+02  3.3993E+02  3.5846E-01  2.0602E-01  3.9638E+02  4.9637E+02 -9.9988E+01  3.1131E-01
  3.6470E+03  4.2425E+02  2.4077E+02  4.3991E-01  2.4711E-01  2.9051E+02  3.7803E+02 -8.7523E+01  3.9817E-01
  3.6480E+03  3.2983E+02  1.6831E+02 -1.3830E+00 -1.0282E+00  1.1436E+02  2.8467E+02 -1.7031E+02 -1.0089E+00
  3.6490E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  3.6500E+03  3.2494E+02  3.1371E+02 -2.8802E-01 -3.5462E-01  3.1278E+02  3.2968E+02 -1.6902E+01 -1.9435E-01
  3.6510E+03  3.7658E+02  3.9561E+02 -1.8487E-01 -3.0080E-01  3.8914E+02  3.8764E+02  1.4978E+00 -3.0759E-01
  3.6520E+03  4.0341E+02  4.5876E+02  6.7449E-01  6.0945E-01  5.1525E+02  4.1631E+02  9.8944E+01  4.4460E-01
  3.6530E+03  3.7368E+02  4.6994E+02 -3.0548E-01 -3.4164E-01  4.3075E+02  3.7667E+02  5.4081E+01 -4.5814E-01
  3.6540E+03  3.1622E+02  3.9960E+02  1.6781E+00  2.0139E+00  5.1943E+02  3.1540E+02  2.0403E+02  1.9921E+00
  3.6550E+03  2.7082E+02  3.3689E+02 -2.9352E+00 -3.6944E+00  1.2429E+02  2.7029E+02 -1.4600E+02 -3.6842E+00
  3.6560E+03  2.0808E+02  2.5338E+02 -8.4162E-01 -8.1127E-01  2.1635E+02  2.0881E+02  7.5402E+00 -8.4529E-01
  3.6570E+03  2.0798E+02  2.5325E+02  0.0000E+00  0.0000E+00  0.0000E+00  2.0870E+02  0.0000E+00  0.0000E+00
  3.6580E+03  3.5508E+02  4.4242E+02  0.0000E+00  0.0000E+00  0.0000E+00  3.5580E+02  0.0000E+00  0.0000E+00
  3.6590E+03  4.0700E+02  4.8080E+02  1.6712E-02  1.1850E-01  4.9391E+02  4.0369E+02  9.0223E+01  1.6443E-01
  3.6600E+03  4.7656E+02  6.0816E+02  0.0000E+00  0.0000E+00  0.0000E+00  4.7708E+02  0.0000E+00  0.0000E+00
  3.6610E+03  5.8583E+02  7.6307E+02  0.0000E+00  0.0000E+00  0.0000E+00  5.8589E+02  0.0000E+00  0.0000E+00
  3.6620E+03  9.4617E+02  1.1432E+03 -2.2164E+00 -2.1629E+00  7.2706E+02  9.5757E+02 -2.3051E+02 -2.1930E+00
  3.6630E+03  6.8635E+02  9.0917E+02  0.0000E+00  0.0000E+00  0.0000E+00  6.8561E+02  0.0000E+00  0.0000E+00
  3.6640E+03  7.7129E+02  1.0379E+03  0.0000E+00  0.0000E+00  0.0000E+00  7.6936E+02  0.0000E+00  0.0000E+00
  3.6650E+03  1.1002E+03  1.3632E+03  7.6098E-01  6.3631E-01  1.4989E+03  1.1054E+03  3.9345E+02  6.0880E-01
  3.6660E+03  8.4543E+02  1.1547E+03  0.0000E+00  0.0000E+00  0.0000E+00  8.4191E+02  0.0000E+00  0.0000E+00
  3.6670E+03  9.1655E+02  1.2679E+03  0.0000E+00  0.0000E+00  0.0000E+00  9.1110E+02  0.0000E+00  0.0000E+00
  3.6680E+03  1.2805E+03  1.6630E+03  9.8085E-01  9.1101E-01  1.8633E+03  1.2874E+03  5.7592E+02  8.2951E-01
  3.6690E+03  9.7524E+02  1.3660E+03  0.0000E+00  0.0000E+00  0.0000E+00  9.6757E+02  0.0000E+00  0.0000E+00
  3.6700E+03  1.0284E+03  1.4572E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.0182E+03  0.0000E+00  0.0000E+00
  3.6710E+03  1.3604E+03  1.7885E+03  1.5274E+00  1.6729E+00  2.2083E+03  1.3580E+03  8.5025E+02  1.6485E+00
  3.6720E+03  1.0793E+03  1.5447E+03  0.0000E+00  0.0000E+00  0.0000E+00  1.0664E+03  0.0000E+00  0.0000E+00
  3.6730E+03  1.4423E+03  1.9413E+03  2.7932E-01  1.1079E-01  1.9029E+03  1.4418E+03  4.6107E+02  5.0580E-02
  3.6740E+03  1.4148E+03  1.9667E+03  9.8085E-01  9.9390E-01  2.1614E+03  1.4075E+03  7.5388E+02  9.1295E-01
  3.6750E+03  1.3984E+03  1.9531E+03  6.9562E-01  5.8671E-01  2.0255E+03  1.3889E+03  6.3657E+02  5.1499E-01
  3.6760E+03  1.3907E+03  1.9458E+03  7.7219E-01  6.2656E-01  2.0285E+03  1.3803E+03  6.4815E+02  5.5911E-01
  3.6770E+03  1.2671E+03  1.7992E+03 -1.4051E+00 -1.4863E+00  1.3226E+03  1.2513E+03  7.1253E+01 -1.5218E+00
  3.6780E+03  1.2566E+03  1.7859E+03 -2.1898E-01 -2.7936E-01  1.6276E+03  1.2408E+03  3.8677E+02 -3.0520E-01
  3.6790E+03  1.1477E+03  1.6515E+03  1.0803E+00  1.1437E+00  1.8491E+03  1.1322E+03  7.1694E+02  1.1307E+00
  3.6800E+03  1.0855E+03  1.5807E+03  2.1280E+00  2.6824E+00  2.1146E+03  1.0692E+03  1.0454E+03  2.6835E+00
  3.6810E+03  9.3181E+02  1.4175E+03 -1.4758E+00 -1.4748E+00  1.0664E+03  9.1175E+02  1.5465E+02 -1.5079E+00
  3.6820E+03  8.2172E+02  1.2947E+03  1.7507E+00  1.9469E+00  1.5756E+03  7.9854E+02  7.7706E+02  1.9923E+00
  3.6830E+03  6.5469E+02  1.0936E+03  1.0884E-01  3.6468E-02  1.0562E+03  6.2603E+02  4.3017E+02  1.0778E-01
  3.6840E+03  5.1755E+02  9.1520E+02  1.0954E+00  1.0524E+00  1.0031E+03  4.8453E+02  5.1857E+02  1.2709E+00
  3.6850E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  3.6860E+03  3.3867E+02  3.9913E+02  1.6789E-01  1.3523E-01  3.9575E+02  3.4347E+02  5.2283E+01  1.0240E-01
  3.6870E+03  3.9019E+02  4.5095E+02  5.2440E-01  3.6850E-01  4.6645E+02  3.9966E+02  6.6788E+01  3.2926E-01
  3.6880E+03  4.2182E+02  4.7016E+02  1.1750E+00  1.1747E+00  5.6193E+02  4.3213E+02  1.2980E+02  1.1488E+00
  3.6890E+03  3.9221E+02  4.0253E+02 -1.3616E+00 -1.5353E+00  2.7360E+02  3.9302E+02 -1.1942E+02 -1.4800E+00
  3.6900E+03  3.2900E+02  3.2525E+02  1.2628E+00  1.1697E+00  3.9930E+02  3.2680E+02  7.2495E+01  1.1603E+00
  3.6910E+03  2.7427E+02  2.6636E+02 -1.8339E+00 -1.6832E+00  1.6384E+02  2.7289E+02 -1.0905E+02 -1.7848E+00
  3.6920E+03  2.1284E+02  2.0271E+02  7.9491E-01  8.8402E-01  2.3617E+02  2.1234E+02  2.3827E+01  7.8454E-01
  3.6930E+03  2.1173E+02  2.0156E+02  0.0000E+00  0.0000E+00  0.0000E+00  2.1123E+02  0.0000E+00  0.0000E+00
  3.6940E+03  3.6094E+02  3.3865E+02  0.0000E+00  0.0000E+00  0.0000E+00  3.5824E+02  0.0000E+00  0.0000E+00
  3.6950E+03  4.9668E+02  4.9990E+02 -2.4747E+00 -2.3210E+00  2.6063E+02  4.8837E+02 -2.2774E+02 -2.3757E+00
  3.6960E+03  4.8295E+02  4.4794E+02  0.0000E+00  0.0000E+00  0.0000E+00  4.7794E+02  0.0000E+00  0.0000E+00
  3.6970E+03  5.9145E+02  5.4330E+02  0.0000E+00  0.0000E+00  0.0000E+00  5.8424E+02  0.0000E+00  0.0000E+00
  3.6980E+03  9.8022E+02  9.6460E+02 -9.5417E-01 -9.3665E-01  7.7789E+02  9.8002E+02 -2.0213E+02 -9.4514E-01
  3.6990E+03  6.9029E+02  6.2872E+02  0.0000E+00  0.0000E+00  0.0000E+00  6.8084E+02  0.0000E+00  0.0000E+00
  3.7000E+03  7.7257E+02  6.9722E+02  0.0000E+00  0.0000E+00  0.0000E+00  7.6071E+02  0.0000E+00  0.0000E+00
  3.7010E+03  1.1590E+03  1.1192E+03 -2.7064E-01 -2.4733E-01  1.0726E+03  1.1548E+03 -8.2239E+01 -2.5622E-01
  3.7020E+03  8.4340E+02  7.5425E+02  0.0000E+00  0.0000E+00  0.0000E+00  8.2893E+02  0.0000E+00  0.0000E+00
  3.7030E+03  9.1101E+02  8.0839E+02  0.0000E+00  0.0000E+00  0.0000E+00  8.9382E+02  0.0000E+00  0.0000E+00
  3.7040E+03  1.2976E+03  1.2367E+03  5.8284E-01  4.9679E-01  1.3925E+03  1.2894E+03  1.0310E+02  4.9404E-01
  3.7050E+03  9.6575E+02  8.4980E+02  0.0000E+00  0.0000E+00  0.0000E+00  9.4565E+02  0.0000E+00  0.0000E+00
  3.7060E+03  1.0149E+03  8.8603E+02  0.0000E+00  0.0000E+00  0.0000E+00  9.9171E+02  0.0000E+00  0.0000E+00
  3.7070E+03  1.3171E+03  1.2462E+03  1.4279E+00  1.5618E+00  1.6985E+03  1.2967E+03  4.0180E+02  1.5952E+00
  3.7080E+03  1.0617E+03  9.2058E+02  0.0000E+00  0.0000E+00  0.0000E+00  1.0355E+03  0.0000E+00  0.0000E+00
  3.7090E+03  1.4262E+03  1.3454E+03  9.6742E-01  1.0015E+00  1.6733E+03  1.4092E+03  2.6414E+02  1.0134E+00
  3.7100E+03  1.4414E+03  1.3369E+03  7.0630E-01  7.3958E-01  1.6031E+03  1.4229E+03  1.8015E+02  7.6040E-01
  3.7110E+03  1.4369E+03  1.3280E+03  2.5069E-02 -8.2393E-02  1.3500E+03  1.4173E+03 -6.7339E+01 -7.0548E-02
  3.7120E+03  1.3589E+03  1.2210E+03  3.4069E-01  3.0574E-01  1.3660E+03  1.3307E+03  3.5313E+01  3.4195E-01
  3.7130E+03  1.2607E+03  1.1122E+03  5.3401E-01  4.3361E-01  1.2856E+03  1.2307E+03  5.4933E+01  4.6813E-01
  3.7140E+03  1.1899E+03  1.0386E+03 -6.9562E-01 -7.0256E-01  9.2232E+02  1.1604E+03 -2.3808E+02 -7.0432E-01
  3.7150E+03  1.1588E+03  1.0068E+03  4.3991E-01  4.0285E-01  1.1632E+03  1.1295E+03  3.3735E+01  4.3312E-01
  3.7160E+03  1.0552E+03  9.0147E+02 -1.9893E+00 -1.6250E+00  6.0039E+02  1.0251E+03 -4.2472E+02 -1.6492E+00
  3.7170E+03  8.9480E+02  7.4087E+02 -1.3008E+00 -1.1206E+00  5.8582E+02  8.6228E+02 -2.7646E+02 -1.1163E+00
  3.7180E+03  7.9881E+02  6.4625E+02 -1.0803E+00 -8.9416E-01  5.4844E+02  7.6548E+02 -2.1704E+02 -8.7786E-01
  3.7190E+03  6.0954E+02  4.6366E+02 -9.2039E-02 -1.6604E-01  4.8997E+02  5.7406E+02 -8.4092E+01 -8.9138E-02
  3.7200E+03  4.7854E+02  3.4243E+02 -1.4252E-01 -3.1863E-01  3.5080E+02  4.4153E+02 -9.0729E+01 -2.1785E-01
  3.7210E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  3.7220E+03  3.8561E+02  5.3013E+02  9.8085E-01  9.7643E-01  5.7721E+02  3.9956E+02  1.7765E+02  9.8292E-01
  3.7230E+03  4.1298E+02  5.7763E+02  2.6198E-01  2.0987E-01  5.5063E+02  4.2996E+02  1.2067E+02  1.5912E-01
  3.7240E+03  4.1744E+02  5.8574E+02  1.8808E+00  2.2891E+00  7.3313E+02  4.3342E+02  2.9971E+02  2.1158E+00
  3.7250E+03  3.5637E+02  4.7525E+02 -9.9446E-01 -9.7455E-01  3.6939E+02  3.6090E+02  8.4905E+00 -1.0584E+00
  3.7260E+03  2.7626E+02  3.4227E+02  1.6781E+00  1.6357E+00  4.2087E+02  2.7632E+02  1.4455E+02  1.5161E+00
  3.7270E+03  2.2110E+02  2.6155E+02 -7.9491E-01 -8.0566E-01  2.1752E+02  2.2083E+02 -3.3146E+00 -9.3334E-01
  3.7280E+03  1.5387E+02  1.7810E+02 -7.3885E-01 -7.7360E-01  1.5036E+02  1.5343E+02 -3.0678E+00 -8.6486E-01
  3.7290E+03  9.0671E+01  1.1678E+02  1.1264E+00  1.0146E+00  1.3362E+02  8.8997E+01  4.4623E+01  1.0594E+00
  3.7300E+03  6.7793E+01  9.3148E+01  1.0364E+00  8.1323E-01  1.0284E+02  6.6074E+01  3.6766E+01  8.5152E-01
  3.7310E+03  5.2211E+01  7.4727E+01 -3.9434E-01 -3.6395E-01  6.9118E+01  5.0324E+01  1.8794E+01 -3.3331E-01
  3.7320E+03  4.0760E+01  6.0256E+01  6.7449E-01  5.5554E-01  6.4385E+01  3.8671E+01  2.5714E+01  6.7044E-01
  3.7330E+03  3.1991E+01  4.8632E+01  1.2265E+00  1.2675E+00  5.7453E+01  2.9758E+01  2.7695E+01  1.5102E+00
  3.7340E+03  2.5149E+01  3.9180E+01 -9.6742E-01 -8.6789E-01  3.4194E+01  2.2850E+01  1.1344E+01 -7.0170E-01
  3.7350E+03  1.9748E+01  3.1429E+01 -8.3652E-02 -1.0552E-01  3.1379E+01  1.7453E+01  1.3926E+01  2.5038E-01
  3.7360E+03  1.2453E+01  2.0454E+01  9.2814E-01  4.8829E-01  2.2917E+01  1.0324E+01  1.2593E+01  1.2849E+00
  3.7370E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  3.7380E+03  3.3197E+02  2.4946E+02 -7.5270E-02 -1.5484E-01  2.6252E+02  3.4125E+02 -7.8726E+01 -2.6359E-01
  3.7390E+03  3.5270E+02  2.6127E+02 -3.4069E-01 -4.1176E-01  2.5820E+02  3.6249E+02 -1.0429E+02 -5.0078E-01
  3.7400E+03  3.5693E+02  2.6217E+02 -1.2090E+00 -1.0605E+00  2.1267E+02  3.6538E+02 -1.5271E+02 -1.1076E+00
  3.7410E+03  3.0287E+02  2.2397E+02 -7.4987E-01 -6.2652E-01  2.1208E+02  2.9849E+02 -8.6406E+01 -5.2610E-01
  3.7420E+03  2.4211E+02  1.8914E+02 -5.3401E-01 -6.5262E-01  1.7564E+02  2.3493E+02 -5.9288E+01 -5.2865E-01
  3.7430E+03  1.9267E+02  1.6023E+02  6.3310E-01  4.4029E-01  1.8969E+02  1.8611E+02  3.5813E+00  5.7819E-01
  3.7440E+03  1.3503E+02  1.2172E+02  8.5359E-01  7.3387E-01  1.4613E+02  1.2977E+02  1.6356E+01  8.3380E-01
  3.7450E+03  7.8639E+01  7.1431E+01 -3.5846E-01 -3.9875E-01  6.4150E+01  7.3662E+01 -9.5121E+00 -3.3817E-01
  3.7460E+03  5.9340E+01  5.2129E+01  5.8284E-01  4.7023E-01  5.7269E+01  5.4713E+01  2.5557E+00  6.0067E-01
  3.7470E+03  4.6447E+01  4.0086E+01 -1.8339E+00 -1.7332E+00  2.1710E+01  4.2031E+01 -2.0321E+01 -1.8210E+00
  3.7480E+03  3.6572E+01  3.1108E+01  1.3008E+00  1.2500E+00  4.0363E+01  3.2332E+01  8.0309E+00  1.4858E+00
  3.7490E+03  2.8907E+01  2.4196E+01  9.9446E-01  1.0568E+00  3.0363E+01  2.4877E+01  5.4859E+00  1.3086E+00
  3.7500E+03  2.2972E+01  1.8875E+01 -1.1750E+00 -9.7940E-01  1.3177E+01  1.9192E+01 -6.0150E+00 -1.0400E+00
  3.7510E+03  1.8259E+01  1.4684E+01 -5.8284E-01 -5.2494E-01  1.2087E+01  1.4761E+01 -2.6742E+00 -4.9266E-01
  3.7520E+03  1.1659E+01  8.9125E+00  7.6098E-01  4.3555E-01  1.0111E+01  8.7588E+00  1.3522E+00  7.9109E-01
  3.7530E+03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  3.7540E+03  3.4587E+02  3.3092E+02 -1.4051E+00 -1.2907E+00  2.4829E+02  3.6143E+02 -1.1314E+02 -1.2830E+00
  3.7550E+03  3.8808E+02  3.9285E+02  2.5069E-02  1.8193E-02  3.9281E+02  4.0666E+02 -1.3853E+01 -1.1327E-01
  3.7560E+03  3.9945E+02  4.2016E+02  1.8808E+00  1.7397E+00  5.5283E+02  4.1541E+02  1.3742E+02  1.5143E+00
  3.7570E+03  3.4737E+02  3.8107E+02 -7.4987E-01 -8.0836E-01  3.0763E+02  3.4777E+02 -4.0139E+01 -8.5057E-01
